time,temperature,arus,battery
2018-10-03 07:25,60.63,43.40,50
2018-10-03 07:30,60.86,40.51,52
2018-10-03 07:35,61.56,42.05,66
2018-10-03 07:40,63.31,43.36,61
2018-10-03 07:45,61.25,40.73,78
2018-10-03 07:50,61.76,43.16,58
2018-10-03 07:55,60.79,41.35,61
2018-10-03 08:00,60.98,41.19,60
2018-10-03 08:05,61.21,44.43,55
2018-10-03 08:10,60.66,40.23,73
2018-10-03 08:15,62.96,41.87,51
2018-10-03 08:20,62.60,43.91,68
2018-10-03 08:25,61.00,42.49,78
2018-10-03 08:30,64.47,43.73,73
2018-10-03 08:35,62.89,42.06,68
2018-10-03 08:40,63.99,42.68,79
2018-10-03 08:45,62.94,40.75,78
2018-10-03 08:50,61.10,43.05,70
2018-10-03 08:55,64.24,44.92,53
2018-10-03 09:00,63.62,40.20,72
2018-10-03 09:05,61.35,43.05,71
2018-10-03 09:10,63.24,42.22,68
2018-10-03 09:15,60.07,41.23,73
2018-10-03 09:20,61.39,44.13,72
2018-10-03 09:25,63.00,44.30,77
2018-10-03 09:30,61.14,42.85,51
2018-10-03 09:35,62.83,41.74,56
2018-10-03 09:40,64.92,43.49,68
2018-10-03 09:45,62.04,42.49,74
2018-10-03 09:50,62.32,41.65,70
2018-10-03 09:55,60.58,41.34,55
2018-10-03 10:00,64.54,42.54,76
2018-10-03 10:05,61.11,42.87,64
2018-10-03 10:10,60.54,41.86,74
2018-10-03 10:15,64.51,40.96,65
2018-10-03 10:20,63.54,44.69,70
2018-10-03 10:25,61.70,43.81,52
2018-10-03 10:30,60.60,42.21,78
2018-10-03 10:35,64.52,43.91,71
2018-10-03 10:40,63.24,40.02,79
2018-10-03 10:45,64.64,44.77,64
2018-10-03 10:50,64.96,40.73,80
2018-10-03 10:55,61.98,44.40,63
2018-10-03 11:00,61.00,40.33,62
2018-10-03 11:05,61.74,43.64,67
2018-10-03 11:10,62.96,43.26,78
2018-10-03 11:15,63.90,43.57,56
2018-10-03 11:20,64.70,43.28,56
2018-10-03 11:25,64.61,41.76,69
2018-10-03 11:30,60.78,42.42,70
2018-10-03 11:35,64.46,40.50,70
2018-10-03 11:40,61.36,40.86,72
2018-10-03 11:45,60.33,40.71,63
2018-10-03 11:50,61.91,44.79,67
2018-10-03 11:55,60.92,43.13,59
2018-10-03 12:00,60.75,40.87,62
2018-10-03 12:05,60.40,43.32,67
2018-10-03 12:10,64.65,41.54,73
2018-10-03 12:15,64.38,44.60,72
2018-10-03 12:20,62.20,41.96,70
2018-10-03 12:25,64.81,43.16,71
2018-10-03 12:30,60.27,40.61,50
2018-10-03 12:35,61.77,44.61,53
2018-10-03 12:40,60.38,43.69,51
2018-10-03 12:45,62.20,42.34,55
2018-10-03 12:50,61.49,42.09,51
2018-10-03 12:55,62.95,43.13,72
2018-10-03 13:00,60.55,44.61,65
2018-10-03 13:05,64.69,42.78,75
2018-10-03 13:10,62.71,43.16,51
2018-10-03 13:15,61.68,42.20,74
2018-10-03 13:20,64.50,41.89,74
2018-10-03 13:25,63.69,44.78,72
2018-10-03 13:30,61.81,41.08,50
2018-10-03 13:35,63.27,41.30,67
2018-10-03 13:40,64.99,41.49,66
2018-10-03 13:45,63.76,43.95,79
2018-10-03 13:50,64.86,44.43,67
2018-10-03 13:55,63.86,40.43,67
2018-10-03 14:00,62.02,41.14,52
2018-10-03 14:05,61.02,44.00,80
2018-10-03 14:10,61.14,43.45,53
2018-10-03 14:15,62.69,40.74,77
2018-10-03 14:20,60.65,43.92,72
2018-10-03 14:25,61.58,41.14,72
2018-10-03 14:30,62.00,42.37,52
2018-10-03 14:35,60.86,44.12,66
2018-10-03 14:40,61.47,41.35,75
2018-10-03 14:45,64.85,43.58,57
2018-10-03 14:50,61.62,43.37,70
2018-10-03 14:55,60.66,43.97,62
2018-10-03 15:00,63.34,43.96,77
2018-10-03 15:05,61.70,44.77,66
2018-10-03 15:10,62.42,43.32,80
2018-10-03 15:15,62.70,44.59,75
2018-10-03 15:20,61.29,42.06,75
2018-10-03 15:25,61.09,40.11,69
2018-10-03 15:30,60.52,40.15,51
2018-10-03 15:35,61.91,41.03,64
2018-10-03 15:40,63.76,40.40,78
2018-10-03 15:45,63.82,41.65,56
2018-10-03 15:50,63.69,43.71,67
2018-10-03 15:55,61.31,42.70,55
2018-10-03 16:00,60.53,44.53,73
2018-10-03 16:05,60.55,43.40,63
2018-10-03 16:10,61.85,42.37,71
2018-10-03 16:15,62.86,41.01,69
2018-10-03 16:20,62.16,42.46,51
2018-10-03 16:25,63.35,40.98,72
2018-10-03 16:30,63.32,41.14,79
2018-10-03 16:35,64.59,43.62,64
2018-10-03 16:40,61.03,41.84,51
2018-10-03 16:45,62.73,43.24,56
2018-10-03 16:50,60.57,42.76,65
2018-10-03 16:55,64.32,44.22,69
2018-10-03 17:00,60.83,43.99,77
2018-10-03 17:05,60.08,43.32,56
2018-10-03 17:10,60.58,43.58,79
2018-10-03 17:15,61.61,43.15,55
2018-10-03 17:20,60.76,40.31,61
2018-10-03 17:25,62.09,44.09,52
2018-10-03 17:30,63.44,42.45,78
2018-10-03 17:35,64.36,44.41,63
2018-10-03 17:40,64.76,42.76,55
2018-10-03 17:45,61.75,41.53,68
2018-10-03 17:50,61.15,44.39,69
2018-10-03 17:55,63.22,43.64,69
2018-10-03 18:00,61.36,41.85,63
2018-10-03 18:05,60.66,41.02,54
2018-10-03 18:10,61.10,40.43,62
2018-10-03 18:15,63.79,40.12,68
2018-10-03 18:20,61.43,44.02,57
2018-10-03 18:25,63.23,43.74,52
2018-10-03 18:30,61.91,40.67,69
2018-10-03 18:35,63.64,41.05,51
2018-10-03 18:40,64.14,43.74,60
2018-10-03 18:45,62.42,41.43,64
2018-10-03 18:50,64.25,42.14,70
2018-10-03 18:55,61.04,41.53,59
2018-10-03 19:00,64.25,41.69,51
2018-10-03 19:05,62.31,42.17,80
2018-10-03 19:10,61.70,43.99,69
2018-10-03 19:15,62.04,43.72,70
2018-10-03 19:20,62.20,40.04,68
2018-10-03 19:25,64.04,42.60,78
2018-10-03 19:30,62.40,42.73,74
2018-10-03 19:35,63.99,41.41,66
2018-10-03 19:40,60.39,42.19,61
2018-10-03 19:45,64.86,41.58,51
2018-10-03 19:50,60.98,44.68,73
2018-10-03 19:55,61.93,40.04,63
2018-10-03 20:00,62.59,40.95,53
2018-10-03 20:05,62.19,41.54,54
2018-10-03 20:10,61.79,43.22,75
2018-10-03 20:15,63.09,44.84,66
2018-10-03 20:20,60.41,40.84,78
2018-10-03 20:25,60.37,40.77,74
2018-10-03 20:30,63.66,41.70,80
2018-10-03 20:35,60.86,43.90,80
2018-10-03 20:40,60.86,41.74,51
2018-10-03 20:45,60.28,41.06,73
2018-10-03 20:50,63.09,42.14,67
2018-10-03 20:55,64.84,44.72,56
2018-10-03 21:00,60.41,42.99,59
2018-10-03 21:05,64.55,40.98,56
2018-10-03 21:10,60.27,41.24,63
2018-10-03 21:15,60.63,42.70,73
2018-10-03 21:20,61.60,42.35,67
2018-10-03 21:25,64.02,41.31,55
2018-10-03 21:30,63.55,40.72,58
2018-10-03 21:35,61.90,40.11,76
2018-10-03 21:40,61.80,41.33,63
2018-10-03 21:45,62.56,41.78,67
2018-10-03 21:50,62.68,43.75,67
2018-10-03 21:55,60.76,43.34,77
2018-10-03 22:00,62.37,43.47,62
2018-10-03 22:05,63.83,41.57,53
2018-10-03 22:10,61.87,44.59,55
2018-10-03 22:15,64.59,44.28,64
2018-10-03 22:20,64.99,42.83,51
2018-10-03 22:25,63.51,41.89,79
2018-10-03 22:30,62.72,44.31,78
2018-10-03 22:35,64.97,43.64,63
2018-10-03 22:40,64.96,40.31,78
2018-10-03 22:45,61.00,40.33,58
2018-10-03 22:50,62.58,43.03,79
2018-10-03 22:55,63.63,40.12,62
2018-10-03 23:00,62.24,43.43,73
2018-10-03 23:05,64.49,43.24,77
2018-10-03 23:10,62.56,40.31,79
2018-10-03 23:15,64.31,43.28,55
2018-10-03 23:20,63.14,42.17,70
2018-10-03 23:25,63.24,42.30,68
2018-10-03 23:30,63.12,42.03,69
2018-10-03 23:35,60.95,41.22,50
2018-10-03 23:40,62.31,40.06,53
2018-10-03 23:45,62.75,40.33,53
2018-10-03 23:50,60.21,41.09,54
2018-10-03 23:55,60.55,42.71,62
2018-10-04 00:00,60.82,40.53,64
2018-10-04 00:05,64.64,43.57,61
2018-10-04 00:10,63.62,42.47,59
2018-10-04 00:15,62.21,43.56,51
2018-10-04 00:20,61.00,43.38,63
2018-10-04 00:25,64.19,42.95,61
2018-10-04 00:30,60.70,40.82,59
2018-10-04 00:35,62.33,40.46,54
2018-10-04 00:40,60.21,42.18,76
2018-10-04 00:45,60.54,41.18,77
2018-10-04 00:50,63.58,41.70,80
2018-10-04 00:55,62.13,40.22,54
2018-10-04 01:00,61.90,41.34,71
2018-10-04 01:05,61.80,43.81,58
2018-10-04 01:10,64.27,40.01,51
2018-10-04 01:15,60.97,43.00,79
2018-10-04 01:20,60.74,44.72,55
2018-10-04 01:25,60.53,42.28,64
2018-10-04 01:30,62.44,44.17,80
2018-10-04 01:35,63.38,44.94,70
2018-10-04 01:40,63.22,40.15,76
2018-10-04 01:45,62.88,43.10,56
2018-10-04 01:50,64.36,40.18,59
2018-10-04 01:55,62.27,43.83,71
2018-10-04 02:00,63.60,41.48,62
2018-10-04 02:05,62.50,44.48,67
2018-10-04 02:10,63.23,41.47,55
2018-10-04 02:15,64.38,42.25,58
2018-10-04 02:20,60.92,43.51,69
2018-10-04 02:25,61.24,42.37,78
2018-10-04 02:30,61.68,41.97,57
2018-10-04 02:35,62.93,40.36,54
2018-10-04 02:40,63.30,41.79,56
2018-10-04 02:45,60.39,44.02,75
2018-10-04 02:50,60.26,42.01,52
2018-10-04 02:55,60.59,44.98,56
2018-10-04 03:00,63.32,42.91,71
2018-10-04 03:05,62.74,43.69,67
2018-10-04 03:10,62.20,41.26,78
2018-10-04 03:15,64.93,40.40,52
2018-10-04 03:20,60.31,41.34,78
2018-10-04 03:25,61.48,43.53,63
2018-10-04 03:30,63.15,43.00,63
2018-10-04 03:35,64.15,40.49,56
2018-10-04 03:40,64.19,40.76,78
2018-10-04 03:45,64.65,43.48,73
2018-10-04 03:50,61.10,41.79,55
2018-10-04 03:55,61.70,44.84,78
2018-10-04 04:00,64.56,42.97,75
2018-10-04 04:05,60.21,44.17,70
2018-10-04 04:10,63.29,42.72,69
2018-10-04 04:15,62.80,44.16,80
2018-10-04 04:20,61.20,43.22,66
2018-10-04 04:25,60.30,41.41,70
2018-10-04 04:30,63.19,43.56,74
2018-10-04 04:35,61.85,41.50,65
2018-10-04 04:40,64.05,44.16,75
2018-10-04 04:45,62.54,43.43,75
2018-10-04 04:50,61.14,44.25,73
2018-10-04 04:55,63.77,40.80,70
2018-10-04 05:00,63.99,42.79,54
2018-10-04 05:05,61.24,42.63,77
2018-10-04 05:10,63.68,40.76,54
2018-10-04 05:15,61.75,42.35,78
2018-10-04 05:20,64.34,40.51,62
2018-10-04 05:25,63.56,44.76,66
2018-10-04 05:30,62.48,42.97,69
2018-10-04 05:35,60.59,44.21,53
2018-10-04 05:40,61.61,44.55,63
2018-10-04 05:45,61.56,44.66,68
2018-10-04 05:50,61.36,44.37,79
2018-10-04 05:55,63.32,40.02,56
2018-10-04 06:00,64.13,43.48,61
2018-10-04 06:05,64.74,43.24,71
2018-10-04 06:10,64.10,43.45,79
2018-10-04 06:15,60.66,40.82,63
2018-10-04 06:20,64.71,41.81,52
2018-10-04 06:25,61.02,44.32,77
2018-10-04 06:30,61.33,41.41,71
2018-10-04 06:35,62.94,41.03,67
2018-10-04 06:40,61.66,41.13,67
2018-10-04 06:45,62.51,41.83,74
2018-10-04 06:50,62.18,40.61,57
2018-10-04 06:55,64.43,40.02,67
2018-10-04 07:00,63.42,43.73,69
2018-10-04 07:05,60.99,40.33,52
2018-10-04 07:10,62.10,40.79,71
2018-10-04 07:15,64.19,40.25,80
2018-10-04 07:20,60.34,42.80,56
2018-10-04 07:25,63.53,44.36,79
2018-10-04 07:30,60.77,43.11,64
2018-10-04 07:35,62.04,40.04,68
2018-10-04 07:40,60.78,40.94,67
2018-10-04 07:45,64.20,42.27,52
2018-10-04 07:50,64.63,41.65,80
2018-10-04 07:55,64.85,41.95,68
2018-10-04 08:00,63.31,43.44,69
2018-10-04 08:05,64.95,42.71,57
2018-10-04 08:10,61.96,40.50,56
2018-10-04 08:15,64.06,42.64,68
2018-10-04 08:20,60.56,40.29,65
2018-10-04 08:25,62.92,41.52,65
2018-10-04 08:30,64.57,42.31,64
2018-10-04 08:35,63.74,42.95,72
2018-10-04 08:40,61.78,44.75,73
2018-10-04 08:45,62.05,40.82,60
2018-10-04 08:50,64.69,44.93,63
2018-10-04 08:55,62.85,44.21,52
2018-10-04 09:00,63.86,41.89,51
2018-10-04 09:05,62.04,41.47,50
2018-10-04 09:10,63.57,43.66,62
2018-10-04 09:15,64.19,44.62,72
2018-10-04 09:20,63.21,40.07,60
2018-10-04 09:25,63.71,40.03,80
2018-10-04 09:30,63.81,40.31,56
2018-10-04 09:35,62.36,40.74,56
2018-10-04 09:40,60.99,43.92,54
2018-10-04 09:45,63.97,43.35,79
2018-10-04 09:50,64.66,44.46,68
2018-10-04 09:55,61.21,41.75,78
2018-10-04 10:00,63.98,43.60,57
2018-10-04 10:05,63.67,40.00,64
2018-10-04 10:10,61.89,40.77,80
2018-10-04 10:15,62.76,44.02,50
2018-10-04 10:20,61.65,43.86,54
2018-10-04 10:25,64.75,42.98,57
2018-10-04 10:30,62.16,44.62,66
2018-10-04 10:35,64.35,40.86,52
2018-10-04 10:40,61.27,43.51,76
2018-10-04 10:45,64.03,44.23,58
2018-10-04 10:50,60.18,42.01,61
2018-10-04 10:55,63.82,40.73,71
2018-10-04 11:00,60.92,42.64,60
2018-10-04 11:05,64.54,42.18,70
2018-10-04 11:10,64.81,41.36,76
2018-10-04 11:15,60.95,40.12,58
2018-10-04 11:20,61.67,42.52,60
2018-10-04 11:25,62.61,42.36,58
2018-10-04 11:30,60.44,41.27,79
2018-10-04 11:35,60.51,41.33,56
2018-10-04 11:40,64.24,44.74,72
2018-10-04 11:45,60.88,42.60,69
2018-10-04 11:50,63.32,41.45,56
2018-10-04 11:55,62.09,42.23,67
2018-10-04 12:00,63.07,40.37,56
2018-10-04 12:05,63.92,44.72,56
2018-10-04 12:10,60.03,40.67,74
2018-10-04 12:15,63.00,40.55,52
2018-10-04 12:20,62.87,41.16,72
2018-10-04 12:25,61.40,44.82,52
2018-10-04 12:30,64.29,42.36,77
2018-10-04 12:35,60.92,43.86,62
2018-10-04 12:40,61.26,41.35,55
2018-10-04 12:45,64.02,44.19,72
2018-10-04 12:50,63.73,42.98,59
2018-10-04 12:55,61.85,42.69,58
2018-10-04 13:00,62.45,43.48,57
2018-10-04 13:05,60.08,44.35,58
2018-10-04 13:10,61.95,40.10,68
2018-10-04 13:15,62.38,43.94,59
2018-10-04 13:20,63.66,44.40,76
2018-10-04 13:25,64.06,42.62,54
2018-10-04 13:30,61.94,41.98,70
2018-10-04 13:35,62.27,42.68,79
2018-10-04 13:40,60.21,40.05,75
2018-10-04 13:45,63.96,42.37,58
2018-10-04 13:50,62.41,41.13,60
2018-10-04 13:55,61.24,43.11,66
2018-10-04 14:00,62.97,42.72,72
2018-10-04 14:05,63.15,42.99,76
2018-10-04 14:10,64.13,42.40,74
2018-10-04 14:15,63.18,42.85,75
2018-10-04 14:20,63.86,40.11,60
2018-10-04 14:25,63.52,44.74,57
2018-10-04 14:30,61.98,40.25,61
2018-10-04 14:35,63.84,41.63,80
2018-10-04 14:40,60.23,41.97,51
2018-10-04 14:45,64.04,40.56,67
2018-10-04 14:50,62.97,41.99,77
2018-10-04 14:55,64.73,40.51,62
2018-10-04 15:00,60.88,41.00,66
2018-10-04 15:05,62.32,40.51,71
2018-10-04 15:10,63.74,42.31,69
2018-10-04 15:15,63.47,42.23,62
2018-10-04 15:20,61.88,44.10,76
2018-10-04 15:25,64.76,40.01,73
2018-10-04 15:30,61.58,44.25,66
2018-10-04 15:35,60.50,41.76,53
2018-10-04 15:40,63.76,42.98,50
2018-10-04 15:45,64.45,40.89,65
2018-10-04 15:50,61.54,41.67,53
2018-10-04 15:55,64.45,42.05,77
2018-10-04 16:00,63.53,42.71,56
2018-10-04 16:05,61.93,43.32,67
2018-10-04 16:10,63.67,42.72,67
2018-10-04 16:15,61.67,42.77,77
2018-10-04 16:20,61.38,42.14,68
2018-10-04 16:25,64.11,41.01,51
2018-10-04 16:30,60.57,41.50,53
2018-10-04 16:35,62.76,43.81,59
2018-10-04 16:40,60.05,44.42,64
2018-10-04 16:45,64.01,41.89,63
2018-10-04 16:50,64.51,44.00,79
2018-10-04 16:55,63.95,44.54,65
2018-10-04 17:00,60.46,40.47,53
2018-10-04 17:05,63.50,43.78,63
2018-10-04 17:10,61.39,44.77,62
2018-10-04 17:15,60.65,41.59,54
2018-10-04 17:20,63.64,41.39,64
2018-10-04 17:25,63.78,42.94,54
2018-10-04 17:30,61.39,42.65,58
2018-10-04 17:35,63.43,43.78,54
2018-10-04 17:40,64.97,44.71,50
2018-10-04 17:45,64.19,44.04,52
2018-10-04 17:50,63.87,42.79,54
2018-10-04 17:55,61.49,41.62,59
2018-10-04 18:00,62.23,40.55,80
2018-10-04 18:05,64.27,42.97,58
2018-10-04 18:10,64.10,40.34,54
2018-10-04 18:15,61.66,41.80,76
2018-10-04 18:20,64.21,41.61,63
2018-10-04 18:25,64.16,41.28,52
2018-10-04 18:30,61.95,43.17,55
2018-10-04 18:35,60.55,44.13,67
2018-10-04 18:40,62.58,44.21,63
2018-10-04 18:45,62.05,41.61,60
2018-10-04 18:50,61.45,44.77,58
2018-10-04 18:55,63.83,43.52,61
2018-10-04 19:00,63.33,42.87,80
2018-10-04 19:05,62.09,44.50,75
2018-10-04 19:10,63.66,43.56,71
2018-10-04 19:15,63.09,43.89,80
2018-10-04 19:20,64.50,44.86,64
2018-10-04 19:25,63.25,42.91,79
2018-10-04 19:30,60.10,40.93,63
2018-10-04 19:35,64.42,42.95,80
2018-10-04 19:40,61.83,44.41,77
2018-10-04 19:45,63.20,42.12,51
2018-10-04 19:50,64.13,42.87,80
2018-10-04 19:55,64.15,43.03,74
2018-10-04 20:00,60.92,40.19,57
2018-10-04 20:05,61.99,41.78,79
2018-10-04 20:10,60.21,41.61,70
2018-10-04 20:15,64.42,40.76,63
2018-10-04 20:20,61.20,44.90,70
2018-10-04 20:25,61.54,41.33,76
2018-10-04 20:30,61.23,42.01,78
2018-10-04 20:35,63.58,44.07,74
2018-10-04 20:40,64.58,41.63,65
2018-10-04 20:45,64.29,41.05,69
2018-10-04 20:50,62.31,42.24,60
2018-10-04 20:55,61.54,41.51,72
2018-10-04 21:00,60.80,43.37,64
2018-10-04 21:05,64.14,44.77,67
2018-10-04 21:10,64.98,44.63,71
2018-10-04 21:15,64.69,43.97,69
2018-10-04 21:20,64.03,42.86,63
2018-10-04 21:25,63.71,41.48,63
2018-10-04 21:30,63.75,44.07,62
2018-10-04 21:35,62.21,43.02,51
2018-10-04 21:40,60.65,43.18,65
2018-10-04 21:45,62.42,42.08,74
2018-10-04 21:50,60.11,42.16,73
2018-10-04 21:55,63.33,43.04,59
2018-10-04 22:00,62.92,43.18,72
2018-10-04 22:05,63.52,40.02,69
2018-10-04 22:10,64.62,41.74,54
2018-10-04 22:15,60.13,43.78,62
2018-10-04 22:20,63.25,44.89,68
2018-10-04 22:25,62.23,42.24,59
2018-10-04 22:30,64.49,41.87,62
2018-10-04 22:35,60.93,40.17,57
2018-10-04 22:40,65.00,43.31,77
2018-10-04 22:45,63.60,43.24,54
2018-10-04 22:50,61.09,43.94,57
2018-10-04 22:55,62.01,42.96,80
2018-10-04 23:00,64.05,42.86,73
2018-10-04 23:05,62.65,41.64,54
2018-10-04 23:10,62.20,41.35,58
2018-10-04 23:15,62.78,43.15,79
2018-10-04 23:20,63.97,40.63,50
2018-10-04 23:25,60.39,42.79,66
2018-10-04 23:30,61.42,40.72,50
2018-10-04 23:35,64.44,44.40,79
2018-10-04 23:40,61.40,43.70,77
2018-10-04 23:45,61.97,42.10,51
2018-10-04 23:50,64.54,44.38,61
2018-10-04 23:55,63.68,43.94,74
2018-10-05 00:00,60.91,40.51,71
2018-10-05 00:05,63.04,43.66,68
2018-10-05 00:10,60.18,43.66,69
2018-10-05 00:15,60.99,42.21,79
2018-10-05 00:20,63.84,41.68,77
2018-10-05 00:25,62.38,40.27,74
2018-10-05 00:30,60.13,40.94,76
2018-10-05 00:35,64.54,43.41,75
2018-10-05 00:40,60.89,40.57,60
2018-10-05 00:45,62.13,41.36,51
2018-10-05 00:50,62.10,40.71,50
2018-10-05 00:55,63.00,44.82,80
2018-10-05 01:00,64.50,41.32,67
2018-10-05 01:05,62.33,41.43,74
2018-10-05 01:10,62.86,42.48,59
2018-10-05 01:15,60.42,40.06,59
2018-10-05 01:20,64.37,42.92,59
2018-10-05 01:25,62.79,43.11,77
2018-10-05 01:30,60.91,44.92,56
2018-10-05 01:35,61.41,43.78,63
2018-10-05 01:40,63.01,44.22,56
2018-10-05 01:45,64.75,44.32,64
2018-10-05 01:50,60.61,44.56,60
2018-10-05 01:55,61.27,43.48,76
2018-10-05 02:00,61.53,41.11,58
2018-10-05 02:05,61.66,41.43,70
2018-10-05 02:10,64.96,43.72,65
2018-10-05 02:15,61.51,43.66,61
2018-10-05 02:20,61.43,41.19,52
2018-10-05 02:25,62.10,43.50,52
2018-10-05 02:30,61.74,44.72,61
2018-10-05 02:35,60.54,42.45,63
2018-10-05 02:40,61.33,43.60,60
2018-10-05 02:45,62.75,41.09,68
2018-10-05 02:50,61.12,44.79,52
2018-10-05 02:55,64.54,42.86,69
2018-10-05 03:00,62.18,42.53,52
2018-10-05 03:05,64.97,40.51,63
2018-10-05 03:10,61.81,43.44,72
2018-10-05 03:15,61.78,43.87,79
2018-10-05 03:20,61.12,42.48,74
2018-10-05 03:25,64.20,43.25,80
2018-10-05 03:30,64.71,40.01,69
2018-10-05 03:35,62.70,43.32,75
2018-10-05 03:40,60.08,43.17,59
2018-10-05 03:45,64.23,43.69,69
2018-10-05 03:50,62.87,44.31,71
2018-10-05 03:55,63.86,44.89,79
2018-10-05 04:00,60.79,42.23,61
2018-10-05 04:05,64.23,43.71,67
2018-10-05 04:10,62.21,43.13,79
2018-10-05 04:15,61.65,42.57,68
2018-10-05 04:20,64.19,43.58,74
2018-10-05 04:25,64.88,41.09,73
2018-10-05 04:30,63.13,41.75,58
2018-10-05 04:35,62.78,42.10,52
2018-10-05 04:40,63.44,42.50,71
2018-10-05 04:45,60.37,41.07,73
2018-10-05 04:50,60.15,42.75,68
2018-10-05 04:55,64.24,41.69,62
2018-10-05 05:00,64.27,44.76,52
2018-10-05 05:05,60.61,40.26,65
2018-10-05 05:10,61.83,43.42,64
2018-10-05 05:15,61.97,40.28,57
2018-10-05 05:20,61.76,40.50,77
2018-10-05 05:25,61.08,41.27,65
2018-10-05 05:30,63.71,40.85,66
2018-10-05 05:35,64.74,43.69,80
2018-10-05 05:40,60.04,43.71,62
2018-10-05 05:45,62.54,44.52,55
2018-10-05 05:50,60.65,43.92,66
2018-10-05 05:55,60.23,41.93,64
2018-10-05 06:00,60.89,43.22,75
2018-10-05 06:05,62.04,44.37,52
2018-10-05 06:10,60.24,41.72,75
2018-10-05 06:15,60.95,44.17,62
2018-10-05 06:20,64.89,42.93,75
2018-10-05 06:25,64.40,43.60,58
2018-10-05 06:30,62.11,41.42,67
2018-10-05 06:35,61.13,43.05,77
2018-10-05 06:40,64.59,41.77,70
2018-10-05 06:45,60.67,43.88,56
2018-10-05 06:50,62.96,42.43,55
2018-10-05 06:55,63.62,43.70,51
2018-10-05 07:00,63.92,42.64,61
2018-10-05 07:05,62.53,42.22,76
2018-10-05 07:10,60.42,44.98,70
2018-10-05 07:15,62.23,44.74,68
2018-10-05 07:20,64.50,41.30,56
2018-10-05 07:25,62.42,44.93,70
2018-10-05 07:30,64.10,43.39,50
2018-10-05 07:35,63.46,41.42,74
2018-10-05 07:40,61.36,40.28,71
2018-10-05 07:45,60.30,40.08,55
2018-10-05 07:50,62.21,43.29,54
2018-10-05 07:55,64.55,44.94,55
2018-10-05 08:00,64.66,43.30,70
2018-10-05 08:05,63.42,41.79,74
2018-10-05 08:10,62.90,40.27,52
2018-10-05 08:15,62.60,42.76,58
2018-10-05 08:20,63.67,43.92,52
2018-10-05 08:25,62.87,40.77,77
2018-10-05 08:30,61.33,43.53,76
2018-10-05 08:35,62.40,44.70,69
2018-10-05 08:40,64.70,41.84,51
2018-10-05 08:45,61.23,43.44,70
2018-10-05 08:50,61.97,42.87,50
2018-10-05 08:55,61.39,42.53,60
2018-10-05 09:00,63.43,40.19,61
2018-10-05 09:05,60.94,41.40,62
2018-10-05 09:10,62.91,43.95,57
2018-10-05 09:15,64.85,42.72,73
2018-10-05 09:20,62.93,41.39,73
2018-10-05 09:25,60.69,44.69,56
2018-10-05 09:30,64.07,43.90,51
2018-10-05 09:35,64.16,44.27,50
2018-10-05 09:40,61.04,44.75,68
2018-10-05 09:45,64.57,41.86,59
2018-10-05 09:50,61.21,43.91,76
2018-10-05 09:55,64.31,42.93,58
2018-10-05 10:00,62.22,40.80,69
2018-10-05 10:05,64.49,41.71,66
2018-10-05 10:10,64.88,40.02,74
2018-10-05 10:15,62.11,41.50,68
2018-10-05 10:20,63.51,41.59,74
2018-10-05 10:25,60.98,45.00,59
2018-10-05 10:30,63.86,41.59,72
2018-10-05 10:35,64.96,43.14,55
2018-10-05 10:40,61.07,40.41,57
2018-10-05 10:45,64.23,43.39,66
2018-10-05 10:50,62.06,41.70,74
2018-10-05 10:55,61.20,40.50,54
2018-10-05 11:00,63.97,42.45,59
2018-10-05 11:05,60.90,41.97,74
2018-10-05 11:10,61.17,42.70,61
2018-10-05 11:15,62.45,42.18,55
2018-10-05 11:20,64.55,43.12,64
2018-10-05 11:25,63.32,43.26,67
2018-10-05 11:30,63.29,42.03,53
2018-10-05 11:35,61.27,44.40,55
2018-10-05 11:40,60.92,41.66,67
2018-10-05 11:45,64.03,41.51,59
2018-10-05 11:50,64.12,44.75,74
2018-10-05 11:55,64.42,41.46,80
2018-10-05 12:00,64.97,41.38,55
2018-10-05 12:05,60.85,40.66,72
2018-10-05 12:10,61.68,40.62,74
2018-10-05 12:15,63.82,43.21,54
2018-10-05 12:20,61.87,44.53,52
2018-10-05 12:25,64.23,40.74,67
2018-10-05 12:30,61.75,41.32,57
2018-10-05 12:35,62.15,40.22,77
2018-10-05 12:40,60.42,40.74,58
2018-10-05 12:45,63.28,43.70,58
2018-10-05 12:50,61.25,42.55,60
2018-10-05 12:55,63.58,40.44,66
2018-10-05 13:00,64.41,41.69,70
2018-10-05 13:05,63.39,41.66,51
2018-10-05 13:10,60.91,42.32,51
2018-10-05 13:15,60.80,44.35,54
2018-10-05 13:20,62.55,44.82,75
2018-10-05 13:25,64.99,43.15,62
2018-10-05 13:30,64.13,40.19,67
2018-10-05 13:35,60.01,44.54,72
2018-10-05 13:40,63.00,41.86,60
2018-10-05 13:45,63.33,40.97,60
2018-10-05 13:50,64.13,43.66,79
2018-10-05 13:55,64.46,43.19,71
2018-10-05 14:00,63.49,41.96,79
2018-10-05 14:05,60.10,42.26,56
2018-10-05 14:10,61.32,43.74,72
2018-10-05 14:15,60.39,43.15,64
2018-10-05 14:20,60.46,42.38,59
2018-10-05 14:25,60.98,43.54,71
2018-10-05 14:30,64.88,41.28,78
2018-10-05 14:35,62.15,41.57,76
2018-10-05 14:40,62.28,40.69,70
2018-10-05 14:45,64.97,43.94,63
2018-10-05 14:50,63.46,40.31,72
